customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn
CUST02890,Female,0,52,13,Month-to-month,Electronic check,No,67.02,893.6,5,2,1.9,Yes
CUST02891,Male,0,57,56,Month-to-month,Electronic check,Fiber optic,75.19,4383.65,3,1,8.2,No
CUST02892,Female,1,65,31,Two year,Electronic check,DSL,101.42,2673.19,7,1,0.4,No
CUST02893,Male,0,51,34,One year,Electronic check,Fiber optic,88.57,3067.22,4,2,1.9,No
CUST02894,Female,0,56,39,Month-to-month,Bank transfer,DSL,85.63,3176.67,1,0,1.3,No
CUST02895,Male,0,18,67,One year,Credit card,DSL,71.73,4528.52,6,0,6.1,No
CUST02896,Female,0,26,8,One year,Electronic check,Fiber optic,27.79,199.58,4,3,4.9,No
CUST02897,Male,0,58,55,Month-to-month,Credit card,Fiber optic,59.0,3048.56,3,4,2.4,Yes
CUST02898,Female,0,47,27,Month-to-month,Electronic check,DSL,115.65,3247.72,2,0,1.6,Yes
CUST02899,Female,1,38,53,One year,Bank transfer,Fiber optic,119.55,5652.84,3,2,3.5,No
CUST02900,Female,0,35,39,One year,Bank transfer,Fiber optic,92.51,3195.9,7,0,9.2,No
CUST02901,Male,0,39,65,Month-to-month,Mailed check,Fiber optic,41.21,2406.44,5,2,0.3,No
CUST02902,Female,1,61,17,Month-to-month,Electronic check,Fiber optic,28.39,463.5,4,3,6.9,No
CUST02903,Male,0,43,30,Month-to-month,Mailed check,Fiber optic,60.31,1874.54,6,0,1.0,Yes
CUST02904,Female,0,29,53,Two year,Electronic check,Fiber optic,105.37,5387.9,7,0,0.1,No
CUST02905,Female,0,48,13,Month-to-month,Electronic check,Fiber optic,91.63,1070.52,4,4,4.1,No
CUST02906,Male,1,54,21,One year,Electronic check,DSL,108.16,2130.74,2,1,4.7,No
CUST02907,Male,1,60,19,Month-to-month,Electronic check,Fiber optic,80.81,1424.96,7,0,1.1,Yes
CUST02908,Female,0,53,53,Month-to-month,Bank transfer,No,31.29,1425.06,6,5,4.5,No
CUST02909,Female,0,65,19,Month-to-month,Mailed check,DSL,29.71,537.47,2,1,4.8,No
CUST02910,Male,0,61,57,Month-to-month,Mailed check,DSL,22.9,1142.4,1,1,3.4,No
CUST02911,Female,0,19,25,One year,Bank transfer,No,75.84,1930.98,7,3,0.1,No
CUST02912,Male,0,54,31,Two year,Electronic check,No,42.77,1272.56,3,4,3.3,No
CUST02913,Male,0,57,55,Two year,Mailed check,DSL,92.91,5206.74,7,1,8.1,No
CUST02914,Female,0,33,23,Month-to-month,Mailed check,No,88.0,2107.41,7,0,2.9,No
CUST02915,Female,0,67,32,Month-to-month,Electronic check,DSL,50.45,1676.78,5,0,,No
CUST02916,Male,0,40,62,One year,Mailed check,Fiber optic,36.03,1943.65,1,0,2.5,No
CUST02917,Female,1,52,10,Month-to-month,Mailed check,DSL,28.44,295.48,3,0,14.9,No
CUST02918,Female,0,23,54,Month-to-month,Bank transfer,DSL,93.21,5079.39,2,2,1.9,No
CUST02919,Female,1,53,52,Two year,Electronic check,DSL,63.94,3343.27,5,2,5.5,No
CUST02920,Male,0,39,20,Month-to-month,Bank transfer,Fiber optic,51.0,885.39,2,3,0.4,Yes
CUST02921,Female,0,28,32,Month-to-month,Credit card,DSL,105.38,2987.41,6,3,0.2,Yes
CUST02922,Female,0,51,14,Month-to-month,Electronic check,Fiber optic,78.55,1149.22,2,2,1.5,Yes
CUST02923,Female,0,38,50,Month-to-month,Electronic check,Fiber optic,70.84,3161.85,4,3,0.4,Yes
CUST02924,Female,0,30,28,Two year,Mailed check,DSL,93.82,2321.74,3,1,1.2,No
CUST02925,Female,0,62,53,Month-to-month,Electronic check,DSL,101.19,4947.27,1,1,3.8,No
CUST02926,Male,0,35,24,Month-to-month,Bank transfer,Fiber optic,87.98,2180.51,7,3,1.8,Yes
CUST02927,Female,0,73,22,One year,Electronic check,No,62.88,1307.61,4,2,1.2,No
CUST02928,Female,0,62,30,Month-to-month,Credit card,Fiber optic,56.69,1758.72,6,1,6.7,No
CUST02929,Female,0,61,63,One year,Electronic check,Fiber optic,96.71,5586.23,3,1,0.1,No
CUST02930,Male,1,47,4,One year,Bank transfer,Fiber optic,70.83,253.66,6,0,5.0,No
CUST02931,Female,0,58,59,Two year,Bank transfer,No,89.85,5031.01,3,1,2.9,No
CUST02932,Male,0,41,8,Month-to-month,Mailed check,Fiber optic,108.82,847.14,3,3,0.1,Yes
CUST02933,Male,0,18,12,Month-to-month,Mailed check,DSL,111.42,1241.17,5,0,0.1,Yes
CUST02934,Male,1,54,31,Month-to-month,Electronic check,DSL,46.33,1320.19,4,2,0.6,Yes
CUST02935,Female,0,45,34,Month-to-month,Electronic check,No,37.16,1129.02,1,1,11.4,No
CUST02936,Female,0,21,49,Month-to-month,Credit card,Fiber optic,44.65,1980.01,4,2,0.3,No
CUST02937,Female,0,21,57,Month-to-month,Electronic check,Fiber optic,94.64,5311.53,6,3,4.0,No
CUST02938,Female,0,31,26,Month-to-month,Bank transfer,No,55.75,1339.3,2,0,1.5,No
CUST02939,Female,1,28,18,Two year,Credit card,Fiber optic,35.69,556.3,6,2,0.8,No
CUST02940,Male,0,40,38,Month-to-month,Electronic check,Fiber optic,28.04,935.13,3,0,2.6,No
CUST02941,Female,0,63,50,Month-to-month,Mailed check,No,51.39,2375.44,2,2,1.4,Yes
CUST02942,Male,0,29,8,Month-to-month,Electronic check,No,31.89,264.02,4,0,1.1,Yes
CUST02943,Female,0,65,41,One year,Electronic check,DSL,33.95,1288.68,1,2,0.8,No
CUST02944,Female,0,64,6,Month-to-month,Electronic check,Fiber optic,87.76,453.96,2,2,1.8,No
CUST02945,Male,0,59,69,Month-to-month,Mailed check,Fiber optic,20.01,1289.01,2,1,0.6,No
CUST02946,Male,0,21,44,Two year,Electronic check,DSL,29.99,1298.13,7,0,5.7,No
CUST02947,Female,0,18,64,One year,Electronic check,Fiber optic,104.13,6455.85,5,1,2.7,No
CUST02948,Female,0,68,29,Month-to-month,Mailed check,Fiber optic,104.18,2736.5,4,0,0.2,Yes
CUST02949,Male,0,57,28,One year,Electronic check,DSL,51.58,1426.36,2,0,1.8,No
CUST02950,Male,0,27,11,Month-to-month,Electronic check,DSL,26.97,289.59,4,2,3.0,No
CUST02951,Male,0,24,65,Two year,Credit card,No,89.91,5168.77,1,2,5.9,No
CUST02952,Female,0,19,19,Month-to-month,Mailed check,Fiber optic,54.73,917.61,2,0,0.1,No
CUST02953,Female,0,40,9,Month-to-month,Credit card,DSL,22.64,195.49,1,1,1.8,Yes
CUST02954,Male,0,51,27,Month-to-month,Electronic check,DSL,34.1,904.02,6,2,3.7,No
CUST02955,Male,0,71,34,Month-to-month,Bank transfer,Fiber optic,32.0,1134.11,2,1,0.7,No
CUST02956,Female,0,73,44,Month-to-month,Credit card,Fiber optic,78.09,3210.51,7,2,0.8,Yes
CUST02957,Male,0,68,68,Month-to-month,Bank transfer,No,109.61,7475.75,3,1,2.0,No
CUST02958,Female,0,29,15,Month-to-month,Credit card,Fiber optic,98.89,1295.42,5,3,6.5,Yes
CUST02959,Female,0,68,51,Two year,Electronic check,Fiber optic,73.74,3865.75,5,0,1.5,No
CUST02960,Female,0,73,13,Month-to-month,Electronic check,Fiber optic,61.06,775.22,5,2,2.0,No
CUST02961,Male,0,29,49,Month-to-month,Electronic check,No,81.11,3878.23,1,1,3.0,No
CUST02962,Female,0,62,70,Month-to-month,Bank transfer,Fiber optic,63.27,3890.74,4,1,1.1,No
CUST02963,Female,0,33,56,Month-to-month,Credit card,DSL,43.1,2070.67,7,3,6.1,No
CUST02964,Male,0,25,51,Two year,Mailed check,No,87.28,4408.06,5,2,9.8,No
CUST02965,Male,0,59,37,Month-to-month,Credit card,No,107.07,3460.1,6,1,3.2,No
CUST02966,Female,1,23,17,One year,Credit card,DSL,56.03,833.82,2,2,3.1,No
CUST02967,Female,0,32,58,Two year,Credit card,Fiber optic,103.84,5345.16,2,2,3.4,No
CUST02968,Male,0,66,29,Month-to-month,Mailed check,DSL,61.97,1562.69,3,0,0.6,No
CUST02969,Female,0,28,33,Month-to-month,Electronic check,No,58.94,1896.55,1,0,4.0,Yes
CUST02970,Male,0,68,60,Month-to-month,Electronic check,No,20.89,1171.18,2,3,1.3,No
CUST02971,Female,0,47,55,Month-to-month,Mailed check,Fiber optic,88.92,4417.28,2,1,15.0,Yes
CUST02972,Female,0,27,10,Month-to-month,Credit card,Fiber optic,100.37,941.62,7,2,4.2,No
CUST02973,Female,0,40,47,Two year,Mailed check,DSL,85.68,4102.78,3,0,2.6,No
CUST02974,Female,1,35,23,Month-to-month,Electronic check,No,33.44,796.36,3,1,7.3,No
CUST02975,Male,0,26,21,Month-to-month,Credit card,No,28.54,567.87,4,1,10.5,No
CUST02976,Female,0,26,13,Month-to-month,Electronic check,Fiber optic,76.43,957.18,4,2,5.1,No
CUST02977,Male,0,67,33,Two year,Electronic check,DSL,58.95,1753.62,4,0,4.2,No
CUST02978,Female,0,23,24,Month-to-month,Electronic check,No,61.77,1412.39,2,0,0.2,No
CUST02979,Male,0,33,11,Month-to-month,Electronic check,Fiber optic,116.72,1283.44,3,3,3.7,Yes
CUST02980,Female,0,29,17,Month-to-month,Bank transfer,No,91.84,1480.76,6,0,1.2,Yes
CUST02981,Male,0,19,68,Two year,Credit card,Fiber optic,60.0,3714.49,1,1,8.0,No
CUST02982,Female,0,34,47,Month-to-month,Electronic check,No,19.95,906.15,4,2,2.8,No
CUST02983,Female,0,43,25,One year,Mailed check,DSL,21.48,558.12,6,1,1.4,No
CUST02984,Female,0,26,21,One year,Bank transfer,Fiber optic,87.85,1895.76,5,4,1.2,No
CUST02985,Female,0,22,12,Two year,Mailed check,No,103.45,1246.18,2,0,2.4,No
CUST02986,Male,0,45,37,Month-to-month,Mailed check,Fiber optic,90.19,3020.82,1,3,2.0,No
CUST02987,Male,0,47,42,Two year,Electronic check,Fiber optic,59.4,2241.11,2,0,1.5,No
CUST02988,Female,0,34,17,Month-to-month,Mailed check,Fiber optic,21.18,366.44,6,0,0.7,Yes
CUST02989,Female,0,64,48,One year,Mailed check,No,116.67,4963.22,4,0,4.8,No
CUST02990,Male,0,56,28,Two year,Credit card,Fiber optic,118.61,3225.17,6,4,1.7,No
CUST02991,Female,0,36,41,Month-to-month,Mailed check,Fiber optic,74.04,2846.78,6,0,0.3,Yes
CUST02992,Male,0,23,47,Two year,Credit card,Fiber optic,25.21,,7,0,0.3,No
CUST02993,Male,0,21,18,One year,Credit card,Fiber optic,73.18,1239.4,2,1,0.8,No
CUST02994,Male,0,61,71,Month-to-month,Electronic check,DSL,109.02,7972.56,4,2,2.4,No
CUST02995,Female,0,68,13,Two year,Electronic check,Fiber optic,87.36,985.11,2,1,0.5,No
CUST02996,Male,0,55,13,Month-to-month,Credit card,No,91.44,1196.54,4,4,0.7,No
CUST02997,Male,0,73,31,One year,Bank transfer,Fiber optic,26.67,840.83,7,2,2.1,No
CUST02998,Male,0,71,2,Month-to-month,Electronic check,Fiber optic,28.86,59.95,3,2,0.7,No
CUST02999,Male,1,31,16,Month-to-month,Electronic check,No,30.99,466.35,3,5,5.9,Yes
CUST03000,Male,1,33,9,Month-to-month,Electronic check,DSL,110.25,942.65,7,0,2.7,No
CUST03001,Female,1,71,38,Two year,Electronic check,DSL,71.64,2837.36,7,2,0.3,No
CUST03002,Female,0,54,54,One year,Bank transfer,No,98.74,5021.05,7,4,0.5,Yes
CUST03003,Male,0,49,56,Month-to-month,Electronic check,Fiber optic,29.76,1584.41,7,0,0.7,Yes
CUST03004,Female,0,48,45,Month-to-month,Electronic check,Fiber optic,112.62,4644.48,3,0,3.0,Yes
CUST03005,Male,0,22,34,Two year,Electronic check,DSL,101.76,2962.75,3,0,0.3,No
CUST03006,Female,0,34,9,One year,Credit card,Fiber optic,40.93,345.02,7,1,0.1,No
CUST03007,Male,0,21,8,Month-to-month,Bank transfer,Fiber optic,107.17,841.09,3,1,,No
CUST03008,Female,0,60,7,Two year,Credit card,Fiber optic,44.87,310.32,5,4,2.0,No
CUST03009,Female,0,41,36,Month-to-month,Electronic check,Fiber optic,38.94,1193.39,2,0,5.7,No
CUST03010,Male,1,23,18,Month-to-month,Credit card,No,44.95,817.36,6,0,4.7,No
CUST03011,Male,0,47,3,One year,Mailed check,Fiber optic,110.82,315.33,7,3,1.0,Yes
CUST03012,Male,0,72,28,Month-to-month,Electronic check,DSL,111.39,2975.91,3,2,0.6,Yes
CUST03013,Male,0,61,70,Month-to-month,Electronic check,Fiber optic,51.56,3762.05,5,3,2.2,No
CUST03014,Female,0,28,44,One year,Electronic check,DSL,89.95,3589.3,7,2,0.3,No
CUST03015,Male,0,44,21,One year,Electronic check,DSL,86.93,1829.78,5,1,3.0,No
CUST03016,Male,0,26,28,Two year,Electronic check,DSL,100.27,2709.17,2,0,0.1,Yes
CUST03017,Male,0,41,54,Month-to-month,Bank transfer,Fiber optic,48.24,2579.33,2,2,4.9,No
CUST03018,Male,1,37,54,Month-to-month,Electronic check,No,70.03,3530.38,4,1,6.6,No
CUST03019,Male,0,30,65,Month-to-month,Mailed check,No,86.1,5069.54,4,1,16.7,Yes
CUST03020,Male,0,72,21,Month-to-month,Bank transfer,No,20.68,416.57,3,1,1.3,No
CUST03021,Male,0,45,13,Month-to-month,Bank transfer,No,56.43,678.56,1,1,2.5,No
CUST03022,Male,0,64,57,One year,Credit card,DSL,88.98,4537.2,4,2,6.0,No
CUST03023,Female,0,48,49,One year,Electronic check,Fiber optic,43.76,2182.51,1,2,1.9,No
CUST03024,Female,0,49,54,Month-to-month,Bank transfer,No,115.69,5904.7,6,3,1.2,No
CUST03025,Male,0,52,10,Two year,Electronic check,Fiber optic,21.08,214.9,4,0,0.2,No
CUST03026,Male,0,54,53,One year,Electronic check,Fiber optic,115.72,5794.65,6,2,1.5,No
CUST03027,Female,0,36,44,One year,Bank transfer,Fiber optic,40.11,1696.65,5,2,0.2,No
CUST03028,Female,0,64,47,Month-to-month,Credit card,No,22.98,1133.04,5,1,1.4,No
CUST03029,Female,0,24,53,Month-to-month,Bank transfer,DSL,47.83,2637.15,6,4,1.3,No
CUST03030,Female,0,20,46,Month-to-month,Credit card,DSL,98.2,4085.08,5,1,3.1,Yes
CUST03031,Male,0,57,13,Two year,Bank transfer,Fiber optic,94.75,1260.98,6,6,1.4,Yes
CUST03032,Female,0,47,37,Month-to-month,Bank transfer,DSL,39.3,1349.52,1,2,1.5,No
CUST03033,Female,0,48,24,One year,Electronic check,DSL,38.07,789.65,3,1,1.0,No
CUST03034,Male,0,62,2,One year,Mailed check,DSL,83.54,161.26,6,3,2.8,No
CUST03035,Male,0,65,14,Month-to-month,Credit card,DSL,64.72,947.23,4,1,1.5,No
CUST03036,Male,0,57,10,One year,Bank transfer,No,98.81,1032.43,4,3,8.9,No
CUST03037,Female,0,71,35,Month-to-month,Electronic check,No,20.46,626.8,1,1,6.7,No
CUST03038,Female,0,26,25,Month-to-month,Bank transfer,DSL,80.26,2015.02,6,2,0.8,Yes
CUST03039,Male,0,51,3,Month-to-month,Electronic check,DSL,92.53,280.52,5,0,1.6,Yes
CUST03040,Male,0,39,17,Two year,Credit card,Fiber optic,119.33,1873.93,3,1,3.0,No
CUST03041,Female,0,44,12,One year,Credit card,No,87.24,1027.74,4,0,0.1,No
CUST03042,Female,0,69,54,One year,Credit card,DSL,41.65,2131.32,3,1,0.8,No
CUST03043,Male,0,72,24,Month-to-month,Electronic check,Fiber optic,29.03,623.97,3,2,1.0,Yes
CUST03044,Female,1,44,29,One year,Electronic check,No,83.37,2423.18,2,3,1.5,No
CUST03045,Female,0,50,43,Two year,Credit card,No,71.36,2769.46,3,3,6.6,No
CUST03046,Female,1,69,25,Month-to-month,Mailed check,DSL,109.71,2518.09,6,2,0.3,Yes
CUST03047,Male,0,62,60,Month-to-month,Credit card,DSL,92.11,4907.64,7,2,0.2,No
CUST03048,Female,0,62,65,Month-to-month,Credit card,Fiber optic,69.99,4521.39,2,1,3.3,No
CUST03049,Female,0,60,28,Month-to-month,Credit card,Fiber optic,59.17,1560.25,7,0,1.4,No
CUST03050,Female,0,59,16,Month-to-month,Electronic check,Fiber optic,59.25,889.86,1,2,0.6,No
CUST03051,Female,1,69,47,One year,Bank transfer,DSL,41.08,1874.6,5,0,3.6,No
CUST03052,Female,0,23,58,Two year,Credit card,No,19.77,1010.73,2,2,0.8,No
CUST03053,Female,1,65,27,Month-to-month,Electronic check,DSL,76.64,2130.59,7,3,2.5,Yes
CUST03054,Female,0,44,53,Month-to-month,Bank transfer,DSL,39.67,1982.71,3,2,1.6,No
CUST03055,Female,0,49,42,One year,Mailed check,DSL,39.25,1522.07,5,1,1.3,No
CUST03056,Male,0,55,59,Two year,Electronic check,Fiber optic,30.79,1590.15,3,1,3.8,No
CUST03057,Male,0,39,47,Two year,Credit card,DSL,37.34,,3,0,2.9,No
CUST03058,Male,1,69,34,One year,Electronic check,Fiber optic,21.24,746.77,2,1,2.2,Yes
CUST03059,Female,0,70,37,Month-to-month,Electronic check,No,86.77,3022.11,1,0,0.4,No
CUST03060,Male,0,30,6,One year,Electronic check,DSL,58.94,351.67,7,1,2.6,No
CUST03061,Male,0,49,7,One year,Mailed check,Fiber optic,75.28,456.4,3,0,3.5,No
CUST03062,Male,0,44,25,Two year,Credit card,No,82.97,2030.05,6,6,5.1,No
CUST03063,Female,0,61,33,Two year,Electronic check,DSL,117.19,3999.93,2,2,1.1,No
CUST03064,Female,0,57,55,One year,Credit card,No,24.96,1249.24,6,3,0.9,No
CUST03065,Female,0,47,58,Two year,Mailed check,Fiber optic,60.63,3396.37,6,1,4.1,No
CUST03066,Male,0,52,7,Month-to-month,Bank transfer,No,43.08,313.03,7,3,1.9,No
CUST03067,Female,0,30,57,Two year,Electronic check,Fiber optic,66.62,3774.04,3,2,1.6,No
CUST03068,Female,0,71,12,Two year,Credit card,No,111.89,1158.01,7,1,0.5,Yes
CUST03069,Female,0,18,16,Two year,Electronic check,Fiber optic,91.85,1360.48,6,1,1.7,No
CUST03070,Female,0,59,43,One year,Electronic check,No,85.52,3188.84,7,5,3.9,No
CUST03071,Female,0,44,7,Month-to-month,Bank transfer,No,63.01,450.89,5,1,1.8,No
CUST03072,Male,0,39,51,Two year,Electronic check,DSL,86.45,4295.78,1,0,6.2,No
CUST03073,Female,0,74,32,Month-to-month,Bank transfer,No,21.3,709.73,3,4,0.1,Yes
CUST03074,Female,0,64,8,Month-to-month,Bank transfer,No,77.8,531.5,6,2,0.6,Yes
CUST03075,Male,1,60,45,Month-to-month,Bank transfer,Fiber optic,74.49,3132.88,1,2,2.9,Yes
CUST03076,Female,1,65,59,Month-to-month,Electronic check,DSL,53.36,2741.72,7,2,3.3,Yes
CUST03077,Female,0,41,4,Month-to-month,Bank transfer,DSL,38.55,141.88,1,1,1.0,Yes
CUST03078,Male,1,70,67,Month-to-month,Bank transfer,Fiber optic,100.37,5933.8,5,1,8.5,No
CUST03079,Male,0,40,29,Month-to-month,Mailed check,Fiber optic,23.49,623.82,5,3,1.2,Yes
CUST03080,Male,0,70,29,Month-to-month,Mailed check,No,25.11,738.28,4,1,1.6,No
CUST03081,Male,0,52,28,Month-to-month,Electronic check,Fiber optic,62.93,1554.37,1,0,11.2,Yes
CUST03082,Male,0,26,44,Two year,Electronic check,Fiber optic,43.76,1819.03,3,1,2.0,No
CUST03083,Female,1,44,4,One year,Electronic check,No,94.04,389.07,5,3,2.8,Yes
CUST03084,Male,0,24,9,Two year,Credit card,No,82.69,781.24,3,0,2.3,Yes
CUST03085,Female,0,41,5,Month-to-month,Mailed check,Fiber optic,96.8,,1,1,0.6,Yes
CUST03086,Male,0,33,56,Two year,Electronic check,DSL,51.12,2968.97,5,2,14.3,No
CUST03087,Female,0,40,50,Month-to-month,Electronic check,DSL,93.53,4219.5,4,2,0.2,Yes
CUST03088,Male,0,24,15,One year,Electronic check,Fiber optic,105.95,1482.3,1,2,12.3,No
CUST03089,Female,1,57,32,Two year,Electronic check,Fiber optic,53.22,1746.61,3,2,1.9,No
CUST03090,Male,0,73,28,Month-to-month,Electronic check,Fiber optic,52.67,1485.43,4,2,0.6,Yes
CUST03091,Male,0,39,22,Two year,Bank transfer,No,109.8,2467.53,1,1,0.5,No
CUST03092,Male,0,46,17,Month-to-month,Mailed check,DSL,23.08,396.3,5,0,3.2,No
CUST03093,Male,1,37,59,Month-to-month,Electronic check,DSL,53.72,2843.06,6,0,3.7,Yes
CUST03094,Female,0,54,71,One year,Mailed check,No,30.1,2055.38,1,1,6.9,No
CUST03095,Female,0,23,57,Two year,Electronic check,Fiber optic,20.96,1107.57,2,0,0.8,No
CUST03096,Female,1,48,26,Two year,Bank transfer,No,29.51,722.71,3,5,1.7,No
CUST03097,Female,0,44,25,One year,Electronic check,No,61.99,1365.01,5,1,10.6,No
CUST03098,Male,1,58,10,Month-to-month,Bank transfer,Fiber optic,88.07,804.21,5,1,1.7,Yes
CUST03099,Male,1,54,45,Month-to-month,Mailed check,Fiber optic,47.51,2183.98,2,4,1.8,No
CUST03100,Female,0,26,11,Month-to-month,Mailed check,DSL,104.67,1185.35,6,4,1.0,Yes
CUST03101,Male,0,42,53,Month-to-month,Bank transfer,DSL,62.64,3227.06,4,1,6.1,No
CUST03102,Male,0,73,68,Month-to-month,Mailed check,Fiber optic,116.76,7539.94,5,2,1.4,No
CUST03103,Female,0,59,28,Two year,Mailed check,Fiber optic,115.32,3204.96,7,0,3.0,No
CUST03104,Male,0,55,65,Two year,Electronic check,Fiber optic,96.87,6118.8,4,2,0.6,No
CUST03105,Male,0,50,49,One year,Bank transfer,Fiber optic,113.11,5801.41,4,3,2.9,Yes
CUST03106,Female,0,30,47,Month-to-month,Bank transfer,No,90.12,3761.32,4,2,8.2,No
CUST03107,Female,0,54,52,One year,Electronic check,No,109.35,5343.94,6,2,4.5,No
CUST03108,Female,1,44,54,Month-to-month,Bank transfer,No,42.12,2351.01,1,4,0.2,No
CUST03109,Male,0,36,60,One year,Mailed check,Fiber optic,53.23,3299.03,2,0,3.0,No
CUST03110,Female,0,33,57,Month-to-month,Credit card,Fiber optic,94.8,5128.39,3,1,2.5,No
CUST03111,Male,0,64,47,Month-to-month,Mailed check,Fiber optic,61.31,2527.03,2,0,1.2,No
CUST03112,Male,0,74,31,One year,Credit card,No,103.41,3247.36,5,1,5.5,No
CUST03113,Male,0,31,46,One year,Credit card,DSL,107.52,4782.87,2,2,4.7,No
CUST03114,Female,0,63,26,Month-to-month,Credit card,DSL,48.57,1268.67,3,1,3.1,No
CUST03115,Female,0,21,5,Month-to-month,Electronic check,DSL,101.99,480.63,1,1,4.1,No
CUST03116,Male,0,56,52,Two year,Electronic check,No,33.73,1562.39,5,2,0.6,No
CUST03117,Female,0,39,54,One year,Bank transfer,Fiber optic,52.09,2404.43,1,0,7.6,Yes
CUST03118,Female,0,64,33,One year,Electronic check,Fiber optic,70.83,2248.17,5,0,3.3,No
CUST03119,Female,0,71,50,One year,Bank transfer,Fiber optic,41.1,1812.94,3,2,1.9,No
CUST03120,Female,1,54,38,Month-to-month,Electronic check,DSL,77.09,2599.65,1,1,0.6,No
CUST03121,Female,1,18,27,Month-to-month,Electronic check,No,77.03,1949.33,3,2,3.4,No
CUST03122,Male,0,68,15,One year,Electronic check,Fiber optic,39.1,550.38,3,3,0.3,No
CUST03123,Male,0,38,61,Two year,Mailed check,Fiber optic,99.16,5473.39,6,3,1.2,No
CUST03124,Female,0,67,21,Two year,Electronic check,No,82.43,1517.05,2,0,,No
CUST03125,Female,0,47,46,One year,Mailed check,DSL,50.41,2409.27,5,3,3.1,No
CUST03126,Male,1,44,69,Month-to-month,Mailed check,No,41.68,2520.25,4,0,0.1,No
CUST03127,Male,1,63,6,Month-to-month,Credit card,Fiber optic,107.63,594.22,4,2,0.1,No
CUST03128,Female,0,51,38,One year,Electronic check,Fiber optic,103.25,3574.2,1,0,0.4,No
CUST03129,Female,0,46,62,Month-to-month,Credit card,DSL,41.44,2629.06,3,1,4.4,No
CUST03130,Female,1,21,62,One year,Bank transfer,DSL,21.63,1249.88,2,1,2.5,No
CUST03131,Female,0,24,46,Two year,Bank transfer,Fiber optic,100.06,4026.53,5,0,2.8,No
CUST03132,Female,0,50,13,Two year,Credit card,Fiber optic,80.78,894.77,1,1,2.8,No
CUST03133,Male,0,74,3,One year,Electronic check,Fiber optic,28.29,84.39,3,2,0.1,Yes
CUST03134,Male,0,29,6,Two year,Mailed check,DSL,77.91,464.14,6,1,0.6,No
CUST03135,Female,0,50,8,Month-to-month,Bank transfer,DSL,64.12,478.88,4,0,3.9,No
CUST03136,Female,0,63,44,One year,Mailed check,No,97.0,3735.62,4,1,3.1,No
CUST03137,Male,0,41,33,Month-to-month,Electronic check,DSL,39.33,1199.67,5,6,1.8,No
CUST03138,Male,0,55,50,Month-to-month,Electronic check,Fiber optic,64.22,3108.17,5,2,0.1,No
CUST03139,Male,0,18,11,Two year,Bank transfer,Fiber optic,33.94,369.9,5,0,1.6,No
CUST03140,Female,0,72,28,Month-to-month,Credit card,Fiber optic,115.67,2803.63,1,1,0.9,No
CUST03141,Male,1,51,70,Two year,Bank transfer,Fiber optic,97.43,6555.9,5,1,3.6,Yes
CUST03142,Female,0,34,41,One year,Electronic check,DSL,93.15,3457.19,1,1,5.2,No
CUST03143,Male,0,57,16,Two year,Bank transfer,DSL,88.4,1376.85,2,3,2.1,No
CUST03144,Female,0,67,68,Month-to-month,Bank transfer,DSL,61.18,4075.49,3,2,1.6,No
CUST03145,Female,1,74,48,Month-to-month,Bank transfer,No,112.17,5557.1,4,0,1.0,Yes
CUST03146,Male,0,39,56,Two year,Bank transfer,DSL,25.44,1327.87,7,1,0.3,No
CUST03147,Female,0,66,64,One year,Bank transfer,Fiber optic,99.93,6123.83,7,3,1.4,No
CUST03148,Female,0,65,59,One year,Bank transfer,Fiber optic,39.95,2129.93,1,1,3.4,No
CUST03149,Male,0,44,62,Month-to-month,Mailed check,DSL,51.05,2871.73,3,1,3.3,No
CUST03150,Female,0,32,11,Month-to-month,Mailed check,Fiber optic,70.98,670.85,6,4,1.6,No
CUST03151,Female,0,32,18,Month-to-month,Electronic check,Fiber optic,97.83,1597.55,5,2,10.1,Yes
CUST03152,Male,1,73,19,One year,Mailed check,No,103.53,1697.12,4,1,8.4,Yes
CUST03153,Female,0,40,55,Month-to-month,Bank transfer,DSL,77.54,4447.16,6,2,6.3,Yes
CUST03154,Male,0,29,26,Month-to-month,Mailed check,Fiber optic,59.11,1498.21,1,2,1.7,No
CUST03155,Female,0,44,6,One year,Mailed check,Fiber optic,114.54,607.95,5,1,4.1,Yes
CUST03156,Male,0,66,4,Month-to-month,Bank transfer,DSL,43.15,150.74,3,3,7.9,Yes
CUST03157,Male,0,73,29,Month-to-month,Electronic check,No,99.92,2677.53,2,0,4.0,No
