customer_id,risk_segment,churn,churn_binary,contract_type,monthly_charges,tenure_months,support_tickets,sessions_per_week
CUST01523,Low Risk,No,0,One year,22.4,58,0,4.2
CUST01524,Medium Risk,No,0,Month-to-month,76.54,12,2,2.3
CUST01525,High Risk,No,0,One year,105.06,3,1,1.3
CUST01526,High Risk,No,0,Month-to-month,58.61,18,1,1.4
CUST01527,Medium Risk,Yes,1,One year,48.84,40,1,0.4
CUST01528,Critical Risk,Yes,1,Month-to-month,99.16,21,3,0.9
CUST01529,Medium Risk,No,0,One year,52.25,15,3,3.9
CUST01530,Low Risk,No,0,Two year,18.32,26,2,6.0
CUST01531,Medium Risk,Yes,1,One year,115.88,8,1,0.9
CUST01532,Low Risk,No,0,One year,78.4,42,0,2.7
CUST01533,Critical Risk,Yes,1,Month-to-month,101.59,44,4,0.1
CUST01534,High Risk,Yes,1,One year,102.18,14,3,0.2
CUST01535,High Risk,No,0,Month-to-month,24.77,2,1,10.0
CUST01536,Medium Risk,No,0,Month-to-month,35.43,37,0,6.8
CUST01537,High Risk,No,0,One year,49.73,69,3,0.3
CUST01538,Medium Risk,No,0,Month-to-month,50.71,38,1,5.2
CUST01539,Medium Risk,No,0,Two year,85.2,41,1,0.3
CUST01540,Critical Risk,Yes,1,Month-to-month,81.56,62,3,5.3
CUST01541,Medium Risk,No,0,Month-to-month,68.45,60,0,7.3
CUST01542,High Risk,No,0,Month-to-month,39.55,14,1,0.5
CUST01543,Critical Risk,Yes,1,Month-to-month,56.96,2,1,0.5
CUST01544,Low Risk,No,0,Two year,73.45,70,0,7.8
CUST01545,High Risk,No,0,Month-to-month,65.73,17,0,1.1
CUST01546,Low Risk,No,0,One year,30.98,28,0,1.9
CUST01547,High Risk,No,0,Month-to-month,84.25,66,1,1.1
CUST01548,Low Risk,No,0,One year,25.45,35,0,4.2
CUST01549,Critical Risk,Yes,1,Month-to-month,56.58,5,1,0.7
CUST01550,Low Risk,No,0,Two year,90.42,65,2,2.0
CUST01551,Medium Risk,Yes,1,Month-to-month,20.04,40,2,5.7
CUST01552,Medium Risk,No,0,Month-to-month,76.14,56,2,8.6
CUST01553,High Risk,No,0,Two year,52.12,36,4,1.3
CUST01554,High Risk,No,0,Two year,18.9,45,4,0.4
CUST01555,High Risk,Yes,1,Month-to-month,37.42,23,3,5.0
CUST01556,Medium Risk,No,0,Two year,113.98,47,2,0.4
CUST01557,Medium Risk,No,0,Month-to-month,71.16,31,1,4.5
CUST01558,High Risk,Yes,1,One year,119.72,11,4,3.5
CUST01559,Low Risk,No,0,One year,71.53,10,1,2.6
CUST01560,Medium Risk,No,0,Two year,73.48,67,3,8.4
CUST01561,Critical Risk,No,0,Month-to-month,57.97,14,3,1.2
CUST01562,High Risk,No,0,Month-to-month,49.62,10,0,0.3
CUST01563,High Risk,Yes,1,Month-to-month,43.66,1,2,12.0
CUST01564,High Risk,Yes,1,Month-to-month,53.03,5,2,1.7
CUST01565,Low Risk,No,0,One year,64.9,20,0,1.7
CUST01566,Medium Risk,No,0,One year,37.58,8,2,0.3
CUST01567,Medium Risk,No,0,Two year,40.94,43,3,4.1
CUST01568,Critical Risk,No,0,Month-to-month,45.7,1,3,3.8
CUST01569,High Risk,No,0,Month-to-month,63.82,57,1,0.5
CUST01570,Medium Risk,No,0,One year,84.59,64,1,0.8
CUST01571,Medium Risk,Yes,1,One year,105.33,28,2,0.1
CUST01572,Medium Risk,No,0,Month-to-month,47.29,37,2,6.6
CUST01573,Medium Risk,No,0,One year,36.74,47,2,0.8
CUST01574,Low Risk,No,0,One year,56.64,37,2,7.9
CUST01575,Low Risk,No,0,One year,109.23,49,0,2.5
CUST01576,Low Risk,No,0,One year,19.01,44,2,1.7
CUST01577,Medium Risk,No,0,One year,87.14,56,0,0.1
CUST01578,Medium Risk,No,0,One year,66.67,28,0,0.3
CUST01579,Critical Risk,No,0,One year,34.43,6,3,0.5
CUST01580,Critical Risk,Yes,1,Month-to-month,50.74,61,3,0.3
CUST01581,Medium Risk,Yes,1,One year,40.94,20,1,0.9
CUST01582,High Risk,No,0,Two year,107.54,2,1,0.5
CUST01583,Medium Risk,No,0,Month-to-month,67.15,37,2,3.3
CUST01584,High Risk,Yes,1,Month-to-month,75.44,20,0,1.1
CUST01585,Medium Risk,Yes,1,Month-to-month,78.56,26,2,3.8
CUST01586,Critical Risk,Yes,1,Month-to-month,83.24,29,4,0.4
CUST01587,High Risk,No,0,One year,68.55,1,1,0.7
CUST01588,High Risk,No,0,Month-to-month,19.82,35,3,4.6
CUST01589,Low Risk,No,0,Two year,52.14,70,1,3.0
CUST01590,High Risk,No,0,Month-to-month,36.76,59,1,0.3
CUST01591,Low Risk,No,0,Two year,87.37,69,2,9.6
CUST01592,Medium Risk,No,0,Month-to-month,23.78,33,0,4.3
CUST01593,Medium Risk,No,0,Month-to-month,75.51,51,1,2.4
CUST01594,High Risk,No,0,Month-to-month,39.48,12,1,1.3
CUST01595,Medium Risk,No,0,Two year,114.78,20,1,0.3
CUST01596,Medium Risk,No,0,One year,52.23,53,1,1.3
CUST01597,High Risk,No,0,Month-to-month,51.17,43,1,1.2
CUST01598,High Risk,No,0,Month-to-month,112.19,50,2,0.2
CUST01599,Medium Risk,No,0,Month-to-month,60.57,29,1,4.6
CUST01600,High Risk,No,0,Month-to-month,116.21,57,2,1.6
CUST01601,Medium Risk,No,0,Month-to-month,20.47,39,2,6.6
CUST01602,Critical Risk,Yes,1,Month-to-month,49.25,56,4,0.5
CUST01603,High Risk,No,0,Two year,85.95,43,3,1.1
CUST01604,Medium Risk,No,0,Two year,108.87,50,2,1.0
CUST01605,Medium Risk,No,0,Month-to-month,44.15,23,0,6.0
CUST01606,Low Risk,No,0,Two year,112.91,44,0,2.1
CUST01607,High Risk,No,0,Month-to-month,78.6,38,2,0.5
CUST01608,High Risk,No,0,Month-to-month,99.7,23,2,1.3
CUST01609,Medium Risk,No,0,Month-to-month,58.52,45,2,8.6
CUST01610,Medium Risk,Yes,1,Month-to-month,39.64,52,1,2.4
CUST01611,High Risk,No,0,Two year,110.95,50,3,0.1
CUST01612,High Risk,No,0,One year,113.18,8,3,0.2
CUST01613,Critical Risk,No,0,Month-to-month,68.75,1,0,0.8
CUST01614,Medium Risk,No,0,Month-to-month,18.66,8,1,2.9
CUST01615,High Risk,No,0,Month-to-month,29.2,29,0,0.8
CUST01616,High Risk,No,0,Month-to-month,76.45,5,1,5.7
CUST01617,Medium Risk,No,0,Month-to-month,20.43,47,2,3.0
CUST01618,Medium Risk,No,0,One year,58.49,34,2,1.1
CUST01619,Low Risk,No,0,One year,48.94,65,0,1.5
CUST01620,High Risk,No,0,Month-to-month,90.86,55,2,1.4
CUST01621,High Risk,Yes,1,One year,23.67,43,4,1.1
CUST01622,Low Risk,No,0,One year,67.85,30,2,3.0
CUST01623,High Risk,No,0,Month-to-month,77.07,17,2,0.7
CUST01624,Medium Risk,No,0,One year,80.96,26,2,1.0
CUST01625,High Risk,No,0,Month-to-month,59.33,8,1,0.3
CUST01626,High Risk,Yes,1,Month-to-month,49.05,47,0,1.4
CUST01627,Medium Risk,No,0,Two year,87.61,46,2,0.2
CUST01628,Low Risk,No,0,Two year,104.45,68,2,
CUST01629,High Risk,No,0,Month-to-month,88.75,33,0,3.1
CUST01630,High Risk,Yes,1,One year,113.07,1,2,0.5
CUST01631,High Risk,Yes,1,One year,91.16,19,4,0.1
CUST01632,High Risk,No,0,One year,95.99,31,4,0.2
CUST01633,Critical Risk,Yes,1,Month-to-month,35.13,14,3,0.7
CUST01634,Medium Risk,No,0,Month-to-month,60.79,53,2,3.8
CUST01635,Medium Risk,No,0,Two year,67.48,48,2,0.1
CUST01636,Low Risk,No,0,One year,44.14,69,0,3.9
CUST01637,Low Risk,No,0,Two year,71.91,62,0,2.7
CUST01638,Low Risk,No,0,Two year,47.66,66,1,2.2
CUST01639,Low Risk,No,0,One year,88.13,64,1,7.2
CUST01640,Low Risk,No,0,One year,65.97,70,2,5.3
CUST01641,Low Risk,No,0,Two year,64.8,63,1,1.6
CUST01642,Medium Risk,No,0,One year,118.33,33,2,0.1
CUST01643,Medium Risk,No,0,Month-to-month,58.03,41,2,3.7
CUST01644,High Risk,No,0,Month-to-month,54.95,48,2,0.1
CUST01645,Medium Risk,No,0,Two year,50.5,13,2,1.0
CUST01646,Low Risk,Yes,1,One year,109.26,31,2,2.0
CUST01647,High Risk,Yes,1,One year,68.67,68,4,0.3
CUST01648,Critical Risk,No,0,Month-to-month,79.2,4,3,3.4
CUST01649,Medium Risk,No,0,One year,36.44,19,0,1.2
CUST01650,Critical Risk,No,0,Month-to-month,73.18,70,5,1.3
CUST01651,High Risk,Yes,1,Month-to-month,46.01,13,3,3.1
CUST01652,Low Risk,No,0,One year,92.52,23,0,1.5
CUST01653,Critical Risk,No,0,Month-to-month,102.92,1,0,0.8
CUST01654,Medium Risk,No,0,Two year,90.91,54,0,0.6
CUST01655,High Risk,No,0,Month-to-month,92.48,71,1,3.9
CUST01656,Low Risk,No,0,One year,70.27,15,1,4.2
CUST01657,High Risk,Yes,1,Month-to-month,90.64,65,2,0.7
CUST01658,Medium Risk,Yes,1,One year,61.11,71,1,1.2
CUST01659,High Risk,Yes,1,Month-to-month,84.45,15,2,9.4
CUST01660,Medium Risk,No,0,Month-to-month,44.42,21,2,12.4
CUST01661,High Risk,No,0,Month-to-month,25.12,19,3,2.6
CUST01662,Low Risk,No,0,One year,60.17,60,1,4.2
CUST01663,Low Risk,No,0,Two year,65.1,33,2,4.1
CUST01664,Low Risk,No,0,One year,44.15,49,1,1.5
CUST01665,High Risk,No,0,Month-to-month,92.23,35,1,0.1
CUST01666,Medium Risk,No,0,Month-to-month,25.5,44,1,4.0
CUST01667,Critical Risk,Yes,1,Month-to-month,40.72,11,3,0.4
CUST01668,Critical Risk,No,0,Month-to-month,94.35,66,3,1.0
CUST01669,High Risk,No,0,Month-to-month,62.59,46,0,1.1
CUST01670,High Risk,No,0,Month-to-month,89.94,9,2,1.3
CUST01671,High Risk,Yes,1,Month-to-month,75.88,3,0,1.9
CUST01672,Low Risk,No,0,One year,114.97,26,0,2.1
CUST01673,Medium Risk,No,0,Month-to-month,78.98,48,0,2.0
CUST01674,High Risk,No,0,Month-to-month,19.52,66,0,0.5
CUST01675,Medium Risk,No,0,One year,53.99,70,3,3.1
CUST01676,Medium Risk,No,0,Month-to-month,32.59,28,1,4.7
CUST01677,Low Risk,No,0,Two year,112.31,26,1,1.9
CUST01678,Medium Risk,No,0,Month-to-month,28.61,25,1,5.5
CUST01679,High Risk,Yes,1,Month-to-month,57.55,12,3,1.8
CUST01680,High Risk,No,0,Month-to-month,41.06,5,2,2.5
CUST01681,Critical Risk,Yes,1,Month-to-month,104.37,48,3,0.2
CUST01682,Medium Risk,No,0,Two year,49.47,37,0,0.5
CUST01683,High Risk,No,0,Month-to-month,119.17,44,2,4.4
CUST01684,Medium Risk,Yes,1,Month-to-month,21.94,15,0,
CUST01685,Medium Risk,No,0,Two year,31.08,43,1,0.3
CUST01686,Low Risk,No,0,One year,40.91,48,2,2.5
CUST01687,High Risk,No,0,Month-to-month,100.73,70,2,0.3
CUST01688,Critical Risk,No,0,Month-to-month,107.61,46,3,3.5
CUST01689,Medium Risk,No,0,Month-to-month,25.29,43,0,3.5
CUST01690,Low Risk,No,0,Two year,21.31,21,2,1.8
CUST01691,Low Risk,No,0,Two year,93.94,23,2,3.5
CUST01692,Low Risk,No,0,Two year,31.6,47,2,4.8
CUST01693,High Risk,No,0,Month-to-month,31.57,15,0,0.7
CUST01694,Low Risk,No,0,Two year,20.28,25,1,3.1
CUST01695,Medium Risk,No,0,Month-to-month,23.08,36,2,3.5
CUST01696,High Risk,No,0,One year,44.89,51,4,0.6
CUST01697,Medium Risk,No,0,Month-to-month,24.63,15,0,3.9
CUST01698,Medium Risk,No,0,Month-to-month,55.63,68,1,3.8
CUST01699,High Risk,No,0,Month-to-month,102.94,21,2,0.5
CUST01700,High Risk,No,0,Month-to-month,51.28,13,0,1.1
CUST01701,Critical Risk,Yes,1,Month-to-month,92.24,19,4,8.5
CUST01702,Medium Risk,No,0,Two year,27.58,34,0,0.2
CUST01703,High Risk,No,0,Month-to-month,85.26,68,1,0.8
CUST01704,Low Risk,No,0,Two year,50.31,52,0,2.6
CUST01705,High Risk,No,0,Month-to-month,94.47,27,0,10.4
CUST01706,High Risk,Yes,1,Month-to-month,31.9,29,2,0.9
CUST01707,High Risk,No,0,Two year,109.58,28,3,5.1
CUST01708,High Risk,No,0,Month-to-month,42.74,35,2,1.4
CUST01709,High Risk,No,0,Month-to-month,54.02,8,1,1.3
CUST01710,Low Risk,No,0,Two year,114.92,16,2,16.6
CUST01711,Low Risk,No,0,Two year,77.01,36,1,5.1
CUST01712,Medium Risk,No,0,One year,55.31,30,0,0.9
CUST01713,Medium Risk,No,0,Two year,114.86,18,0,0.6
CUST01714,High Risk,No,0,One year,51.57,2,0,0.3
CUST01715,Low Risk,No,0,One year,27.68,49,1,2.0
CUST01716,High Risk,No,0,Two year,119.68,4,0,1.2
CUST01717,High Risk,No,0,Month-to-month,45.32,7,1,1.4
CUST01718,High Risk,No,0,Month-to-month,104.83,39,2,1.7
CUST01719,Medium Risk,No,0,Month-to-month,34.89,13,2,14.1
CUST01720,Medium Risk,Yes,1,One year,92.6,31,0,0.1
CUST01721,Medium Risk,No,0,Month-to-month,71.49,71,1,1.7
CUST01722,High Risk,No,0,Month-to-month,118.05,63,1,0.2
CUST01723,Medium Risk,Yes,1,Two year,74.39,56,4,3.4
CUST01724,High Risk,No,0,Two year,20.55,42,3,0.2
CUST01725,Medium Risk,Yes,1,Month-to-month,79.6,61,2,4.4
CUST01726,Low Risk,No,0,One year,32.82,42,1,6.1
CUST01727,High Risk,No,0,Month-to-month,99.45,56,2,10.6
CUST01728,Medium Risk,No,0,Two year,105.37,36,2,0.4
CUST01729,Medium Risk,Yes,1,Month-to-month,67.17,68,1,11.6
CUST01730,Low Risk,No,0,Two year,97.89,7,0,1.6
CUST01731,Medium Risk,No,0,Month-to-month,32.8,54,2,3.0
CUST01732,Critical Risk,No,0,Month-to-month,68.19,1,1,0.1
CUST01733,Medium Risk,No,0,Two year,58.18,44,0,1.4
CUST01734,High Risk,Yes,1,Month-to-month,80.35,45,0,1.3
CUST01735,High Risk,No,0,Month-to-month,22.54,47,3,2.1
CUST01736,Medium Risk,No,0,One year,94.72,13,1,0.4
CUST01737,Medium Risk,No,0,Month-to-month,26.07,22,1,3.5
CUST01738,Low Risk,No,0,One year,84.96,21,1,2.7
CUST01739,High Risk,No,0,Month-to-month,19.88,9,2,0.7
CUST01740,Low Risk,No,0,One year,102.85,26,0,12.3
CUST01741,High Risk,Yes,1,Month-to-month,35.82,9,2,0.1
CUST01742,Critical Risk,Yes,1,Month-to-month,70.58,15,5,1.2
CUST01743,High Risk,No,0,Month-to-month,44.67,10,2,0.9
CUST01744,High Risk,No,0,Two year,91.71,42,4,2.5
CUST01745,Medium Risk,No,0,Month-to-month,50.78,24,2,6.6
CUST01746,Low Risk,No,0,One year,91.91,49,2,3.2
CUST01747,High Risk,No,0,Month-to-month,47.06,26,2,0.1
CUST01748,High Risk,No,0,Month-to-month,94.75,37,2,6.0
CUST01749,Critical Risk,Yes,1,Month-to-month,21.12,68,3,0.9
CUST01750,Medium Risk,No,0,One year,46.9,50,1,0.4
CUST01751,Medium Risk,Yes,1,Two year,68.86,24,3,1.7
CUST01752,Medium Risk,No,0,Month-to-month,22.6,19,0,6.9
CUST01753,High Risk,No,0,Month-to-month,36.98,60,1,0.1
CUST01754,Low Risk,No,0,One year,113.32,39,1,2.9
CUST01755,High Risk,Yes,1,Month-to-month,117.64,18,1,1.2
CUST01756,High Risk,Yes,1,Month-to-month,93.45,19,0,2.9
CUST01757,High Risk,No,0,Month-to-month,43.72,36,1,0.9
CUST01758,Medium Risk,No,0,Month-to-month,44.57,55,0,10.2
CUST01759,High Risk,Yes,1,Month-to-month,83.87,69,1,0.4
CUST01760,Medium Risk,No,0,Two year,30.0,47,1,0.5
CUST01761,Medium Risk,No,0,One year,114.73,49,2,0.1
CUST01762,Medium Risk,No,0,Month-to-month,40.93,33,1,4.8
CUST01763,High Risk,Yes,1,Month-to-month,119.96,21,0,0.3
CUST01764,High Risk,No,0,Month-to-month,68.56,22,2,1.0
CUST01765,Critical Risk,Yes,1,Month-to-month,96.69,48,4,0.7
CUST01766,Medium Risk,No,0,One year,18.22,37,2,1.3
CUST01767,Low Risk,Yes,1,Two year,108.65,15,2,4.4
CUST01768,Medium Risk,No,0,One year,45.54,35,4,9.0
CUST01769,Low Risk,No,0,One year,86.13,71,0,6.3
CUST01770,Low Risk,No,0,One year,100.25,32,1,5.5
CUST01771,Medium Risk,No,0,Month-to-month,34.74,11,2,1.6
CUST01772,Low Risk,No,0,One year,63.14,10,0,4.9
CUST01773,Medium Risk,No,0,Month-to-month,68.37,57,1,4.5
CUST01774,High Risk,No,0,Month-to-month,49.84,25,0,0.9
CUST01775,High Risk,Yes,1,One year,67.14,2,0,0.9
CUST01776,Medium Risk,No,0,Two year,50.39,64,3,2.1
CUST01777,Low Risk,No,0,Two year,54.8,35,1,9.9
CUST01778,Medium Risk,Yes,1,One year,86.27,7,2,0.3
CUST01779,Low Risk,No,0,One year,82.52,18,2,13.4
CUST01780,High Risk,No,0,One year,41.69,67,3,0.5
CUST01781,Low Risk,No,0,One year,109.54,42,2,2.0
CUST01782,Critical Risk,No,0,Month-to-month,106.0,39,6,1.1
CUST01783,High Risk,No,0,Month-to-month,69.93,41,3,1.6
CUST01784,Medium Risk,Yes,1,Month-to-month,62.19,24,0,9.5
CUST01785,Medium Risk,Yes,1,Month-to-month,56.44,60,0,3.0
CUST01786,High Risk,No,0,One year,90.14,46,4,1.1
CUST01787,Low Risk,No,0,One year,86.51,19,0,3.0
CUST01788,Low Risk,No,0,One year,38.01,68,2,1.8
CUST01789,High Risk,Yes,1,Month-to-month,86.49,42,1,8.6
CUST01790,Critical Risk,Yes,1,Month-to-month,43.75,32,4,1.3
CUST01791,Medium Risk,No,0,Month-to-month,19.89,39,1,2.6
CUST01792,High Risk,No,0,Month-to-month,89.32,36,0,5.7
CUST01793,High Risk,No,0,Month-to-month,83.77,36,1,9.6
CUST01794,Critical Risk,No,0,Month-to-month,59.9,3,4,4.8
CUST01795,Medium Risk,No,0,Month-to-month,71.62,8,2,8.2
CUST01796,Low Risk,No,0,One year,114.61,70,1,1.9
CUST01797,Low Risk,No,0,Two year,78.71,41,1,4.3
CUST01798,High Risk,No,0,Month-to-month,85.1,68,0,0.3
CUST01799,Low Risk,No,0,One year,24.52,13,1,2.7
CUST01800,Medium Risk,No,0,One year,34.93,49,0,0.1
CUST01801,High Risk,No,0,Two year,48.7,60,3,0.9
CUST01802,Medium Risk,No,0,Two year,73.02,2,0,3.3
CUST01803,Medium Risk,Yes,1,Two year,97.21,60,1,0.6
CUST01804,High Risk,No,0,One year,50.77,5,1,0.7
CUST01805,High Risk,No,0,Month-to-month,54.35,44,0,0.2
CUST01806,Medium Risk,No,0,Month-to-month,44.13,27,1,4.1
CUST01807,Low Risk,No,0,One year,43.97,32,0,1.8
CUST01808,High Risk,No,0,Month-to-month,114.78,21,1,6.6
CUST01809,High Risk,Yes,1,Month-to-month,82.82,8,1,1.3
CUST01810,Medium Risk,No,0,Month-to-month,33.9,50,1,1.7
CUST01811,Low Risk,No,0,One year,91.67,67,0,2.0
CUST01812,High Risk,Yes,1,Month-to-month,91.65,44,1,5.9
CUST01813,Medium Risk,No,0,One year,85.98,58,1,1.0
CUST01814,Critical Risk,No,0,Month-to-month,31.74,3,1,0.2
CUST01815,Medium Risk,Yes,1,Month-to-month,59.62,70,0,3.0
CUST01816,Medium Risk,No,0,Two year,28.89,2,1,5.2
CUST01817,Low Risk,No,0,One year,101.3,44,1,2.4
CUST01818,High Risk,No,0,One year,84.83,2,0,1.2
CUST01819,Medium Risk,No,0,Month-to-month,69.73,35,2,3.0
CUST01820,Medium Risk,No,0,Month-to-month,52.99,30,1,14.1
CUST01821,Low Risk,No,0,Two year,36.79,8,0,2.6
CUST01822,High Risk,No,0,Month-to-month,28.86,22,1,1.1
CUST01823,High Risk,Yes,1,Month-to-month,116.86,44,1,0.8
CUST01824,Low Risk,No,0,Two year,38.36,58,1,19.0
CUST01825,High Risk,Yes,1,Month-to-month,24.11,36,3,5.7
CUST01826,Medium Risk,No,0,One year,116.09,69,2,1.0
CUST01827,High Risk,No,0,Month-to-month,73.99,31,0,0.9
CUST01828,High Risk,No,0,Two year,99.26,47,3,4.9
CUST01829,Medium Risk,Yes,1,Month-to-month,22.46,55,1,14.6
CUST01830,High Risk,Yes,1,Month-to-month,75.83,62,4,1.9
CUST01831,Critical Risk,No,0,Month-to-month,58.62,30,3,0.8
CUST01832,Medium Risk,No,0,One year,96.74,55,1,0.8
CUST01833,High Risk,No,0,Month-to-month,21.92,16,3,4.8
CUST01834,Low Risk,No,0,Two year,58.97,12,1,2.8
CUST01835,Critical Risk,No,0,Month-to-month,99.51,17,4,3.0
CUST01836,High Risk,No,0,Month-to-month,71.32,16,1,0.6
CUST01837,High Risk,Yes,1,Month-to-month,74.1,12,2,0.4
CUST01838,Medium Risk,No,0,One year,27.91,8,2,0.1
CUST01839,High Risk,No,0,Month-to-month,31.5,3,1,7.4
CUST01840,Medium Risk,No,0,Two year,87.05,16,1,1.3
CUST01841,High Risk,No,0,One year,86.85,30,3,4.3
CUST01842,High Risk,No,0,Month-to-month,117.87,23,0,6.5
CUST01843,Critical Risk,Yes,1,Month-to-month,90.62,5,3,2.7
CUST01844,Medium Risk,No,0,Month-to-month,68.31,65,1,1.7
CUST01845,High Risk,No,0,One year,105.45,30,3,0.1
CUST01846,Medium Risk,No,0,One year,28.66,21,2,1.2
CUST01847,High Risk,Yes,1,Month-to-month,63.83,70,2,1.2
CUST01848,Medium Risk,Yes,1,Month-to-month,47.29,22,2,2.5
CUST01849,Medium Risk,No,0,Month-to-month,28.67,32,1,4.3
CUST01850,Low Risk,No,0,Two year,95.88,33,1,3.7
CUST01851,Medium Risk,Yes,1,One year,70.1,16,3,
CUST01852,Medium Risk,No,0,One year,74.79,38,2,0.1
CUST01853,Medium Risk,Yes,1,Month-to-month,59.95,14,1,2.8
CUST01854,Medium Risk,No,0,One year,64.95,36,2,0.6
CUST01855,Low Risk,Yes,1,Two year,29.83,23,1,10.8
CUST01856,High Risk,Yes,1,Month-to-month,86.64,66,2,1.6
CUST01857,High Risk,Yes,1,Month-to-month,62.11,2,2,2.9
CUST01858,High Risk,Yes,1,Month-to-month,101.31,65,0,1.3
CUST01859,Medium Risk,No,0,Two year,38.02,67,2,0.7
CUST01860,Low Risk,Yes,1,One year,38.92,52,2,3.5
CUST01861,Low Risk,No,0,Two year,83.87,62,0,8.4
CUST01862,High Risk,No,0,Month-to-month,104.29,23,1,0.2
CUST01863,Medium Risk,No,0,Month-to-month,66.16,26,2,5.2
CUST01864,High Risk,No,0,Month-to-month,92.15,68,0,1.3
CUST01865,High Risk,No,0,Month-to-month,119.93,55,1,0.4
CUST01866,High Risk,Yes,1,Month-to-month,119.01,6,1,3.7
CUST01867,High Risk,No,0,Month-to-month,93.92,35,1,
CUST01868,High Risk,No,0,One year,93.44,22,4,3.9
CUST01869,Low Risk,No,0,Two year,43.26,43,2,1.7
CUST01870,High Risk,No,0,Month-to-month,103.02,15,0,0.5
CUST01871,High Risk,Yes,1,Month-to-month,59.32,60,1,0.5
CUST01872,High Risk,No,0,Month-to-month,116.12,12,1,4.1
CUST01873,Medium Risk,Yes,1,Month-to-month,26.31,49,1,5.3
CUST01874,High Risk,Yes,1,Month-to-month,62.46,42,3,3.5
CUST01875,High Risk,Yes,1,Month-to-month,74.7,38,3,3.8
CUST01876,Low Risk,No,0,Two year,59.33,45,0,5.7
CUST01877,Low Risk,No,0,One year,39.48,35,1,1.7
CUST01878,High Risk,No,0,Month-to-month,78.48,30,2,0.6
CUST01879,Medium Risk,No,0,One year,95.1,30,2,1.4
CUST01880,Medium Risk,No,0,Two year,83.77,6,2,11.6
CUST01881,Medium Risk,No,0,Two year,41.91,67,3,1.8
CUST01882,Low Risk,Yes,1,Two year,92.62,7,2,7.7
CUST01883,Low Risk,No,0,Two year,44.2,52,2,3.6
CUST01884,Medium Risk,No,0,Month-to-month,35.87,14,1,4.0
CUST01885,Medium Risk,No,0,One year,88.45,15,0,0.6
CUST01886,Critical Risk,No,0,Month-to-month,103.96,21,3,1.4
CUST01887,Medium Risk,No,0,Month-to-month,67.12,35,1,4.0
CUST01888,Medium Risk,No,0,Month-to-month,72.2,66,1,3.2
CUST01889,High Risk,No,0,Month-to-month,48.88,2,0,6.0
CUST01890,Critical Risk,No,0,Month-to-month,68.45,35,3,0.7
CUST01891,Low Risk,No,0,One year,31.46,20,0,4.1
CUST01892,Medium Risk,Yes,1,One year,115.49,10,1,0.1
CUST01893,Medium Risk,No,0,One year,99.64,25,1,1.1
CUST01894,Low Risk,No,0,One year,86.13,66,0,3.0
CUST01895,Medium Risk,No,0,Month-to-month,72.9,25,0,11.7
CUST01896,High Risk,No,0,Month-to-month,98.8,54,2,13.6
CUST01897,Medium Risk,No,0,Two year,68.47,33,4,1.7
CUST01898,Medium Risk,Yes,1,One year,48.6,36,4,4.3
CUST01899,Medium Risk,No,0,Two year,34.36,14,3,2.8
CUST01900,Critical Risk,No,0,Month-to-month,84.05,65,3,3.7
CUST01901,High Risk,No,0,One year,112.8,54,4,3.9
CUST01902,High Risk,Yes,1,Month-to-month,33.67,52,5,2.4
CUST01903,Medium Risk,No,0,Two year,36.36,3,1,5.0
CUST01904,High Risk,Yes,1,Month-to-month,62.23,41,3,2.6
CUST01905,Critical Risk,No,0,Month-to-month,100.3,6,2,0.3
CUST01906,Low Risk,No,0,One year,47.98,25,0,13.6
CUST01907,Medium Risk,No,0,One year,43.9,13,1,1.1
CUST01908,High Risk,No,0,Month-to-month,81.24,8,2,10.0
CUST01909,High Risk,No,0,Month-to-month,72.63,21,2,1.0
CUST01910,Medium Risk,No,0,Month-to-month,24.14,68,0,5.8
CUST01911,Low Risk,No,0,Two year,26.31,25,1,3.5
CUST01912,Medium Risk,No,0,Two year,83.59,68,1,1.3
CUST01913,Low Risk,No,0,One year,65.44,45,2,8.3
CUST01914,Low Risk,No,0,Two year,117.04,60,0,2.6
CUST01915,Low Risk,No,0,One year,87.21,12,0,5.3
CUST01916,Low Risk,No,0,One year,19.03,32,2,4.8
CUST01917,Medium Risk,No,0,Two year,67.06,13,0,0.1
CUST01918,High Risk,No,0,Month-to-month,60.27,31,0,0.9
CUST01919,Medium Risk,No,0,Month-to-month,28.88,20,2,1.9
CUST01920,High Risk,No,0,One year,112.17,18,3,8.1
CUST01921,High Risk,No,0,Month-to-month,100.11,60,0,0.2
CUST01922,Critical Risk,Yes,1,Month-to-month,41.47,63,4,0.6
CUST01923,Medium Risk,No,0,Two year,44.11,6,2,2.9
CUST01924,Low Risk,No,0,One year,21.27,32,1,3.2
CUST01925,High Risk,No,0,Month-to-month,48.27,43,0,0.5
CUST01926,High Risk,No,0,Month-to-month,77.63,2,1,8.9
CUST01927,High Risk,Yes,1,Month-to-month,60.93,60,2,0.6
CUST01928,High Risk,Yes,1,Month-to-month,116.86,23,1,0.6
CUST01929,Low Risk,No,0,One year,23.72,31,1,3.0
CUST01930,Medium Risk,No,0,Two year,78.33,5,1,1.6
CUST01931,Medium Risk,No,0,One year,105.55,34,1,0.1
CUST01932,Medium Risk,No,0,Month-to-month,67.04,10,0,7.6
CUST01933,Critical Risk,Yes,1,Month-to-month,18.3,2,2,0.2
CUST01934,High Risk,No,0,Month-to-month,42.77,11,0,0.5
