customer_id,gender,senior_citizen,age,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,num_services,support_tickets,sessions_per_week,churn,churn_binary,risk_segment
CUST01644,Female,0,70,48,Month-to-month,Credit card,Fiber optic,54.95,2461.94,3,2,0.1,No,0,High Risk
CUST01647,Female,0,46,68,One year,Electronic check,DSL,68.67,4703.22,6,4,0.3,Yes,1,High Risk
CUST01648,Female,0,38,4,Month-to-month,Electronic check,No,79.2,298.41,3,3,3.4,No,0,Critical Risk
CUST01650,Male,0,52,70,Month-to-month,Credit card,DSL,73.18,4530.57,6,5,1.3,No,0,Critical Risk
CUST01651,Male,0,40,13,Month-to-month,Mailed check,No,46.01,597.09,3,3,3.1,Yes,1,High Risk
CUST01653,Female,0,61,1,Month-to-month,Mailed check,Fiber optic,102.92,107.5,6,0,0.8,No,0,Critical Risk
CUST01655,Male,0,35,71,Month-to-month,Mailed check,Fiber optic,92.48,5742.6,3,1,3.9,No,0,High Risk
CUST01657,Male,0,18,65,Month-to-month,Credit card,DSL,90.64,5225.6,1,2,0.7,Yes,1,High Risk
CUST01659,Female,1,61,15,Month-to-month,Bank transfer,Fiber optic,84.45,1323.81,3,2,9.4,Yes,1,High Risk
CUST01661,Female,0,71,19,Month-to-month,Credit card,DSL,25.12,455.58,5,3,2.6,No,0,High Risk
CUST01665,Female,0,55,35,Month-to-month,Mailed check,DSL,92.23,3161.47,5,1,0.1,No,0,High Risk
CUST01667,Male,0,55,11,Month-to-month,Electronic check,Fiber optic,40.72,437.23,5,3,0.4,Yes,1,Critical Risk
CUST01668,Female,0,24,66,Month-to-month,Credit card,Fiber optic,94.35,6035.56,1,3,1.0,No,0,Critical Risk
CUST01669,Male,0,63,46,Month-to-month,Mailed check,DSL,62.59,2484.61,2,0,1.1,No,0,High Risk
CUST01670,Female,0,33,9,Month-to-month,Mailed check,No,89.94,731.26,5,2,1.3,No,0,High Risk
CUST01671,Female,0,71,3,Month-to-month,Bank transfer,Fiber optic,75.88,211.29,6,0,1.9,Yes,1,High Risk
CUST01674,Male,0,18,66,Month-to-month,Mailed check,Fiber optic,19.52,1242.7,6,0,0.5,No,0,High Risk
CUST01679,Female,1,54,12,Month-to-month,Mailed check,Fiber optic,57.55,667.41,4,3,1.8,Yes,1,High Risk
CUST01680,Male,1,41,5,Month-to-month,Electronic check,DSL,41.06,209.31,6,2,2.5,No,0,High Risk
CUST01681,Male,1,66,48,Month-to-month,Mailed check,DSL,104.37,4891.6,6,3,0.2,Yes,1,Critical Risk
CUST01683,Female,1,28,44,Month-to-month,Credit card,No,119.17,4787.03,1,2,4.4,No,0,High Risk
CUST01687,Female,0,71,70,Month-to-month,Bank transfer,Fiber optic,100.73,6877.61,6,2,0.3,No,0,High Risk
CUST01688,Male,0,40,46,Month-to-month,Credit card,Fiber optic,107.61,5098.11,7,3,3.5,No,0,Critical Risk
CUST01693,Male,0,31,15,Month-to-month,Electronic check,DSL,31.57,417.19,6,0,0.7,No,0,High Risk
CUST01696,Female,0,18,51,One year,Bank transfer,Fiber optic,44.89,1984.76,1,4,0.6,No,0,High Risk
CUST01699,Female,0,73,21,Month-to-month,Bank transfer,No,102.94,2025.78,7,2,0.5,No,0,High Risk
CUST01700,Female,0,37,13,Month-to-month,Electronic check,DSL,51.28,695.44,1,0,1.1,No,0,High Risk
CUST01701,Male,0,19,19,Month-to-month,Electronic check,No,92.24,1558.08,3,4,8.5,Yes,1,Critical Risk
CUST01703,Female,1,64,68,Month-to-month,Credit card,Fiber optic,85.26,5423.39,6,1,0.8,No,0,High Risk
CUST01705,Male,1,71,27,Month-to-month,Electronic check,Fiber optic,94.47,2319.86,7,0,10.4,No,0,High Risk
CUST01706,Female,0,62,29,Month-to-month,Mailed check,Fiber optic,31.9,886.57,5,2,0.9,Yes,1,High Risk
CUST01707,Female,0,62,28,Two year,Mailed check,No,109.58,3193.06,3,3,5.1,No,0,High Risk
CUST01708,Male,1,34,35,Month-to-month,Bank transfer,DSL,42.74,1364.79,4,2,1.4,No,0,High Risk
CUST01709,Female,0,23,8,Month-to-month,Bank transfer,Fiber optic,54.02,394.08,1,1,1.3,No,0,High Risk
CUST01714,Female,0,39,2,One year,Bank transfer,Fiber optic,51.57,108.24,5,0,0.3,No,0,High Risk
CUST01716,Male,1,38,4,Two year,Mailed check,Fiber optic,119.68,467.31,3,0,1.2,No,0,High Risk
CUST01717,Female,0,52,7,Month-to-month,Electronic check,Fiber optic,45.32,269.95,5,1,1.4,No,0,High Risk
CUST01718,Male,0,61,39,Month-to-month,Mailed check,Fiber optic,104.83,3969.26,6,2,1.7,No,0,High Risk
CUST01722,Female,0,28,63,Month-to-month,Electronic check,Fiber optic,118.05,6584.78,4,1,0.2,No,0,High Risk
CUST01724,Male,0,53,42,Two year,Bank transfer,No,20.55,829.52,7,3,0.2,No,0,High Risk
CUST01727,Male,0,30,56,Month-to-month,Electronic check,No,99.45,4748.05,7,2,10.6,No,0,High Risk
CUST01732,Female,1,37,1,Month-to-month,Electronic check,DSL,68.19,62.34,3,1,0.1,No,0,Critical Risk
CUST01734,Male,0,66,45,Month-to-month,Bank transfer,No,80.35,3601.17,3,0,1.3,Yes,1,High Risk
CUST01735,Male,0,52,47,Month-to-month,Bank transfer,DSL,22.54,1051.07,6,3,2.1,No,0,High Risk
CUST01739,Female,0,67,9,Month-to-month,Credit card,DSL,19.88,171.99,5,2,0.7,No,0,High Risk
CUST01741,Male,0,44,9,Month-to-month,Credit card,DSL,35.82,274.73,4,2,0.1,Yes,1,High Risk
CUST01742,Male,1,20,15,Month-to-month,Bank transfer,Fiber optic,70.58,1079.1,4,5,1.2,Yes,1,Critical Risk
CUST01743,Female,0,37,10,Month-to-month,Bank transfer,Fiber optic,44.67,452.63,5,2,0.9,No,0,High Risk
CUST01744,Male,1,45,42,Two year,Electronic check,Fiber optic,91.71,3289.65,5,4,2.5,No,0,High Risk
CUST01747,Female,0,63,26,Month-to-month,Mailed check,No,47.06,1084.41,3,2,0.1,No,0,High Risk
CUST01748,Female,0,26,37,Month-to-month,Electronic check,Fiber optic,94.75,3227.14,7,2,6.0,No,0,High Risk
CUST01749,Male,0,62,68,Month-to-month,Electronic check,DSL,21.12,1315.83,3,3,0.9,Yes,1,Critical Risk
CUST01753,Male,0,69,60,Month-to-month,Electronic check,DSL,36.98,2016.83,3,1,0.1,No,0,High Risk
CUST01755,Male,0,18,18,Month-to-month,Bank transfer,DSL,117.64,1949.01,7,1,1.2,Yes,1,High Risk
CUST01756,Male,0,63,19,Month-to-month,Electronic check,Fiber optic,93.45,1668.03,1,0,2.9,Yes,1,High Risk
CUST01757,Female,0,42,36,Month-to-month,Credit card,DSL,43.72,1457.68,1,1,0.9,No,0,High Risk
CUST01759,Female,1,49,69,Month-to-month,Electronic check,DSL,83.87,6065.22,2,1,0.4,Yes,1,High Risk
CUST01763,Female,1,34,21,Month-to-month,Credit card,DSL,119.96,2468.4,2,0,0.3,Yes,1,High Risk
CUST01764,Male,0,69,22,Month-to-month,Credit card,Fiber optic,68.56,1380.54,7,2,1.0,No,0,High Risk
CUST01765,Female,0,56,48,Month-to-month,Electronic check,No,96.69,3991.63,6,4,0.7,Yes,1,Critical Risk
CUST01774,Female,0,61,25,Month-to-month,Credit card,DSL,49.84,1284.8,1,0,0.9,No,0,High Risk
CUST01775,Male,0,73,2,One year,Electronic check,Fiber optic,67.14,125.05,1,0,0.9,Yes,1,High Risk
CUST01780,Male,0,55,67,One year,Electronic check,No,41.69,2656.65,7,3,0.5,No,0,High Risk
CUST01782,Female,0,54,39,Month-to-month,Electronic check,Fiber optic,106.0,3599.55,5,6,1.1,No,0,Critical Risk
CUST01783,Female,0,29,41,Month-to-month,Credit card,No,69.93,2954.75,1,3,1.6,No,0,High Risk
CUST01786,Female,0,59,46,One year,Mailed check,No,90.14,4013.14,6,4,1.1,No,0,High Risk
CUST01789,Female,1,38,42,Month-to-month,Credit card,Fiber optic,86.49,3443.76,7,1,8.6,Yes,1,High Risk
CUST01790,Female,0,46,32,Month-to-month,Credit card,No,43.75,1220.79,6,4,1.3,Yes,1,Critical Risk
CUST01792,Female,0,57,36,Month-to-month,Electronic check,No,89.32,3166.13,3,0,5.7,No,0,High Risk
CUST01793,Male,0,59,36,Month-to-month,Bank transfer,Fiber optic,83.77,2892.67,6,1,9.6,No,0,High Risk
CUST01794,Male,0,29,3,Month-to-month,Credit card,DSL,59.9,166.2,6,4,4.8,No,0,Critical Risk
CUST01798,Male,0,50,68,Month-to-month,Mailed check,DSL,85.1,5064.4,6,0,0.3,No,0,High Risk
CUST01801,Female,1,27,60,Two year,Mailed check,Fiber optic,48.7,2688.19,3,3,0.9,No,0,High Risk
CUST01804,Male,0,33,5,One year,Bank transfer,Fiber optic,50.77,226.18,2,1,0.7,No,0,High Risk
CUST01805,Male,0,25,44,Month-to-month,Electronic check,No,54.35,2033.46,4,0,0.2,No,0,High Risk
CUST01808,Male,0,63,21,Month-to-month,Credit card,Fiber optic,114.78,2466.78,1,1,6.6,No,0,High Risk
CUST01809,Male,0,21,8,Month-to-month,Bank transfer,Fiber optic,82.82,662.0,6,1,1.3,Yes,1,High Risk
CUST01812,Female,0,34,44,Month-to-month,Credit card,Fiber optic,91.65,3972.43,2,1,5.9,Yes,1,High Risk
CUST01814,Male,1,70,3,Month-to-month,Electronic check,Fiber optic,31.74,81.23,3,1,0.2,No,0,Critical Risk
CUST01818,Female,0,22,2,One year,Credit card,DSL,84.83,160.0,5,0,1.2,No,0,High Risk
CUST01822,Male,1,65,22,Month-to-month,Mailed check,DSL,28.86,647.03,1,1,1.1,No,0,High Risk
CUST01823,Female,1,70,44,Month-to-month,Mailed check,No,116.86,4490.6,7,1,0.8,Yes,1,High Risk
CUST01825,Male,0,53,36,Month-to-month,Credit card,DSL,24.11,843.4,3,3,5.7,Yes,1,High Risk
CUST01827,Female,0,45,31,Month-to-month,Electronic check,Fiber optic,73.99,,3,0,0.9,No,0,High Risk
CUST01828,Female,0,61,47,Two year,Bank transfer,DSL,99.26,4606.63,1,3,4.9,No,0,High Risk
CUST01830,Male,0,26,62,Month-to-month,Electronic check,DSL,75.83,4299.18,5,4,1.9,Yes,1,High Risk
CUST01831,Male,0,36,30,Month-to-month,Mailed check,DSL,58.62,1609.12,2,3,0.8,No,0,Critical Risk
CUST01833,Female,0,30,16,Month-to-month,Bank transfer,No,21.92,343.93,2,3,4.8,No,0,High Risk
CUST01835,Male,0,26,17,Month-to-month,Bank transfer,Fiber optic,99.51,1746.71,7,4,3.0,No,0,Critical Risk
CUST01836,Female,0,22,16,Month-to-month,Mailed check,Fiber optic,71.32,1119.31,3,1,0.6,No,0,High Risk
CUST01837,Male,0,57,12,Month-to-month,Bank transfer,Fiber optic,74.1,867.0,6,2,0.4,Yes,1,High Risk
CUST01839,Female,0,73,3,Month-to-month,Mailed check,No,31.5,97.47,7,1,7.4,No,0,High Risk
CUST01841,Male,0,50,30,One year,Credit card,Fiber optic,86.85,2290.27,7,3,4.3,No,0,High Risk
CUST01842,Female,1,38,23,Month-to-month,Bank transfer,No,117.87,2717.49,6,0,6.5,No,0,High Risk
CUST01843,Female,0,65,5,Month-to-month,Bank transfer,Fiber optic,90.62,471.85,5,3,2.7,Yes,1,Critical Risk
CUST01845,Male,0,59,30,One year,Credit card,DSL,105.45,2949.22,3,3,0.1,No,0,High Risk
CUST01847,Female,0,65,70,Month-to-month,Electronic check,No,63.83,4002.36,4,2,1.2,Yes,1,High Risk
CUST01856,Female,0,65,66,Month-to-month,Credit card,DSL,86.64,5599.28,4,2,1.6,Yes,1,High Risk
CUST01857,Female,1,19,2,Month-to-month,Bank transfer,Fiber optic,62.11,,2,2,2.9,Yes,1,High Risk
CUST01858,Male,0,63,65,Month-to-month,Credit card,DSL,101.31,5732.88,6,0,1.3,Yes,1,High Risk
CUST01862,Female,0,46,23,Month-to-month,Bank transfer,Fiber optic,104.29,2417.07,2,1,0.2,No,0,High Risk
CUST01864,Female,1,51,68,Month-to-month,Electronic check,Fiber optic,92.15,5605.72,2,0,1.3,No,0,High Risk
CUST01865,Female,0,64,55,Month-to-month,Electronic check,Fiber optic,119.93,5979.79,7,1,0.4,No,0,High Risk
CUST01866,Female,0,74,6,Month-to-month,Bank transfer,Fiber optic,119.01,668.01,4,1,3.7,Yes,1,High Risk
CUST01867,Female,0,67,35,Month-to-month,Bank transfer,DSL,93.92,2876.38,5,1,,No,0,High Risk
CUST01868,Male,0,26,22,One year,Bank transfer,DSL,93.44,2122.85,1,4,3.9,No,0,High Risk
CUST01870,Male,0,38,15,Month-to-month,Credit card,Fiber optic,103.02,1426.3,5,0,0.5,No,0,High Risk
CUST01871,Female,0,22,60,Month-to-month,Credit card,No,59.32,3238.63,6,1,0.5,Yes,1,High Risk
CUST01872,Male,0,24,12,Month-to-month,Mailed check,Fiber optic,116.12,1376.6,1,1,4.1,No,0,High Risk
CUST01874,Female,0,54,42,Month-to-month,Bank transfer,Fiber optic,62.46,2350.15,4,3,3.5,Yes,1,High Risk
CUST01875,Female,1,71,38,Month-to-month,Electronic check,Fiber optic,74.7,2657.02,6,3,3.8,Yes,1,High Risk
CUST01878,Male,0,32,30,Month-to-month,Mailed check,Fiber optic,78.48,2174.69,5,2,0.6,No,0,High Risk
CUST01886,Male,0,31,21,Month-to-month,Mailed check,DSL,103.96,1930.72,5,3,1.4,No,0,Critical Risk
CUST01889,Male,0,25,2,Month-to-month,Electronic check,Fiber optic,48.88,83.97,2,0,6.0,No,0,High Risk
CUST01890,Female,0,38,35,Month-to-month,Mailed check,DSL,68.45,2368.06,3,3,0.7,No,0,Critical Risk
CUST01896,Female,0,20,54,Month-to-month,Credit card,DSL,98.8,4677.92,5,2,13.6,No,0,High Risk
CUST01900,Male,0,74,65,Month-to-month,Bank transfer,Fiber optic,84.05,5319.17,1,3,3.7,No,0,Critical Risk
CUST01901,Female,0,72,54,One year,Electronic check,No,112.8,5644.39,2,4,3.9,No,0,High Risk
CUST01902,Male,0,68,52,Month-to-month,Bank transfer,Fiber optic,33.67,1721.37,7,5,2.4,Yes,1,High Risk
CUST01904,Female,0,18,41,Month-to-month,Credit card,DSL,62.23,2402.36,6,3,2.6,Yes,1,High Risk
CUST01905,Male,0,74,6,Month-to-month,Credit card,DSL,100.3,572.62,7,2,0.3,No,0,Critical Risk
CUST01908,Female,0,68,8,Month-to-month,Bank transfer,Fiber optic,81.24,649.93,5,2,10.0,No,0,High Risk
CUST01909,Female,0,45,21,Month-to-month,Credit card,DSL,72.63,1459.56,2,2,1.0,No,0,High Risk
CUST01918,Female,1,44,31,Month-to-month,Electronic check,No,60.27,1712.3,4,0,0.9,No,0,High Risk
CUST01920,Male,0,25,18,One year,Bank transfer,Fiber optic,112.17,1903.45,6,3,8.1,No,0,High Risk
CUST01921,Male,0,45,60,Month-to-month,Electronic check,DSL,100.11,5468.03,6,0,0.2,No,0,High Risk
CUST01922,Female,0,73,63,Month-to-month,Mailed check,Fiber optic,41.47,,6,4,0.6,Yes,1,Critical Risk
CUST01925,Female,0,19,43,Month-to-month,Credit card,Fiber optic,48.27,2040.07,5,0,0.5,No,0,High Risk
CUST01926,Male,0,72,2,Month-to-month,Mailed check,DSL,77.63,147.71,5,1,8.9,No,0,High Risk
CUST01927,Male,0,41,60,Month-to-month,Bank transfer,Fiber optic,60.93,3711.23,6,2,0.6,Yes,1,High Risk
CUST01928,Female,0,27,23,Month-to-month,Electronic check,No,116.86,2733.98,1,1,0.6,Yes,1,High Risk
CUST01933,Male,0,20,2,Month-to-month,Credit card,DSL,18.3,38.13,2,2,0.2,Yes,1,Critical Risk
CUST01934,Female,0,50,11,Month-to-month,Electronic check,Fiber optic,42.77,453.0,4,0,0.5,No,0,High Risk
CUST01936,Male,0,69,31,Month-to-month,Bank transfer,DSL,116.53,3627.27,3,1,1.0,No,0,High Risk
CUST01937,Male,1,56,56,Month-to-month,Electronic check,Fiber optic,111.0,5926.81,7,2,5.1,No,0,High Risk
CUST01940,Male,0,38,28,One year,Bank transfer,DSL,53.87,1437.71,1,3,0.8,No,0,High Risk
CUST01943,Female,0,42,16,Month-to-month,Bank transfer,Fiber optic,53.71,874.13,5,1,1.1,Yes,1,High Risk
CUST01945,Male,0,19,4,One year,Bank transfer,Fiber optic,73.79,255.1,4,3,3.3,Yes,1,High Risk
CUST01948,Male,1,32,52,Two year,Bank transfer,DSL,114.47,5368.04,6,3,4.7,No,0,High Risk
CUST01949,Female,0,32,52,Month-to-month,Mailed check,DSL,112.43,5738.23,3,2,5.1,No,0,High Risk
CUST01953,Female,0,47,63,Month-to-month,Mailed check,Fiber optic,85.42,4877.86,5,2,1.1,No,0,High Risk
CUST01954,Male,0,31,63,Month-to-month,Mailed check,Fiber optic,58.27,3185.19,4,4,2.1,No,0,High Risk
CUST01956,Male,0,57,7,Two year,Mailed check,No,109.5,712.09,6,5,,Yes,1,High Risk
CUST01962,Female,0,21,2,Month-to-month,Mailed check,No,91.61,161.37,2,2,1.6,Yes,1,High Risk
CUST01963,Female,1,69,62,Month-to-month,Credit card,No,32.33,1741.81,3,1,1.2,No,0,High Risk
CUST01964,Female,0,47,21,Month-to-month,Bank transfer,Fiber optic,57.72,1242.88,2,1,0.1,No,0,High Risk
CUST01967,Male,0,44,58,Month-to-month,Electronic check,DSL,112.11,6401.12,7,3,0.9,No,0,Critical Risk
CUST01969,Male,0,61,5,One year,Bank transfer,DSL,109.17,479.41,7,0,0.8,Yes,1,High Risk
CUST01970,Female,0,60,65,Month-to-month,Mailed check,Fiber optic,108.15,6992.11,5,0,1.6,No,0,High Risk
CUST01972,Male,1,57,53,Two year,Electronic check,Fiber optic,89.84,4724.5,1,3,0.3,No,0,High Risk
CUST01974,Female,1,60,32,Month-to-month,Mailed check,DSL,95.39,2635.06,5,3,1.5,Yes,1,Critical Risk
CUST01976,Male,1,52,60,Month-to-month,Electronic check,Fiber optic,48.62,2663.42,2,1,1.3,No,0,High Risk
CUST01978,Male,1,55,63,Month-to-month,Mailed check,Fiber optic,88.37,4742.88,1,0,1.7,No,0,High Risk
CUST01979,Male,0,55,21,Month-to-month,Bank transfer,Fiber optic,110.42,2124.39,2,2,8.8,Yes,1,High Risk
CUST01981,Male,0,67,55,Month-to-month,Electronic check,Fiber optic,76.28,4089.71,2,2,0.7,No,0,High Risk
CUST01983,Male,0,22,68,Month-to-month,Mailed check,Fiber optic,99.74,6582.6,4,2,6.6,Yes,1,High Risk
CUST01985,Male,0,68,52,Month-to-month,Bank transfer,Fiber optic,88.27,4381.26,2,2,1.2,Yes,1,High Risk
CUST01989,Male,0,50,42,Month-to-month,Credit card,DSL,95.02,3699.89,6,2,2.6,No,0,High Risk
CUST01990,Male,0,40,21,Month-to-month,Mailed check,Fiber optic,94.8,1829.68,4,2,0.4,No,0,High Risk
CUST01992,Female,0,49,13,Month-to-month,Electronic check,No,108.86,1445.26,4,2,0.7,No,0,High Risk
CUST01994,Female,0,33,17,Two year,Bank transfer,DSL,111.59,1881.75,5,3,3.7,No,0,High Risk
CUST01998,Female,0,45,2,Month-to-month,Electronic check,DSL,73.57,127.14,6,1,4.7,No,0,High Risk
CUST02000,Male,0,29,48,Month-to-month,Electronic check,Fiber optic,106.71,4521.4,6,0,0.6,No,0,High Risk
CUST02005,Male,0,26,21,Month-to-month,Mailed check,Fiber optic,107.47,2263.0,2,2,10.7,Yes,1,High Risk
CUST02008,Male,0,50,8,Month-to-month,Electronic check,Fiber optic,105.79,800.53,1,1,0.9,Yes,1,High Risk
CUST02013,Female,0,74,45,Month-to-month,Electronic check,Fiber optic,109.33,4886.96,6,1,4.1,No,0,High Risk
CUST02014,Male,0,61,69,Month-to-month,Electronic check,No,23.15,1668.58,2,2,0.9,No,0,High Risk
CUST02019,Female,0,44,43,Month-to-month,Mailed check,Fiber optic,103.93,3894.39,5,2,0.3,Yes,1,High Risk
CUST02020,Male,0,57,1,Month-to-month,Credit card,No,65.53,60.39,7,3,0.5,Yes,1,Critical Risk
CUST02024,Female,0,69,17,Month-to-month,Mailed check,Fiber optic,37.48,628.37,3,0,0.7,No,0,High Risk
CUST02025,Male,1,34,5,Month-to-month,Mailed check,Fiber optic,19.6,102.55,7,2,0.9,Yes,1,Critical Risk
CUST02028,Male,0,29,58,Month-to-month,Electronic check,No,27.61,1470.92,5,1,0.7,No,0,High Risk
CUST02030,Female,0,45,11,Month-to-month,Credit card,Fiber optic,82.31,790.08,4,0,3.3,No,0,High Risk
CUST02031,Female,0,43,52,Two year,Mailed check,Fiber optic,72.05,3928.14,4,3,0.2,No,0,High Risk
CUST02032,Male,0,42,15,Month-to-month,Electronic check,Fiber optic,25.04,355.36,2,3,5.1,Yes,1,High Risk
CUST02033,Female,0,45,7,Two year,Credit card,No,116.78,799.28,3,4,3.7,No,0,High Risk
CUST02034,Female,0,48,28,Month-to-month,Bank transfer,Fiber optic,108.49,3114.37,4,1,0.9,No,0,High Risk
CUST02038,Male,1,68,5,Month-to-month,Electronic check,No,65.04,298.51,7,3,3.0,Yes,1,Critical Risk
CUST02041,Male,0,52,10,Month-to-month,Mailed check,DSL,96.82,991.6,4,2,1.8,No,0,High Risk
CUST02043,Female,0,18,8,Month-to-month,Bank transfer,DSL,96.28,663.29,5,1,2.2,No,0,High Risk
CUST02048,Male,0,54,49,Month-to-month,Mailed check,No,78.74,3950.65,4,1,0.9,Yes,1,High Risk
CUST02055,Female,0,38,36,Two year,Mailed check,DSL,45.74,1720.84,7,5,0.1,No,0,High Risk
CUST02056,Male,0,63,12,Month-to-month,Bank transfer,Fiber optic,91.51,1088.54,7,2,2.2,No,0,High Risk
CUST02057,Male,0,35,2,One year,Credit card,DSL,22.95,39.13,7,2,0.2,No,0,High Risk
CUST02058,Male,0,33,13,Month-to-month,Bank transfer,Fiber optic,84.42,1087.43,4,1,10.2,No,0,High Risk
CUST02059,Male,0,72,53,Month-to-month,Electronic check,No,40.58,2001.97,4,3,1.4,No,0,Critical Risk
CUST02061,Male,0,58,16,Month-to-month,Credit card,DSL,48.68,705.26,6,4,0.4,No,0,Critical Risk
CUST02064,Female,0,69,11,Month-to-month,Credit card,Fiber optic,54.45,510.55,2,0,1.1,No,0,High Risk
CUST02065,Male,0,70,10,Month-to-month,Credit card,Fiber optic,116.53,1196.81,3,1,0.6,No,0,High Risk
CUST02068,Male,0,45,40,Month-to-month,Bank transfer,DSL,99.1,3984.25,5,3,1.1,No,0,Critical Risk
CUST02069,Male,0,19,18,Month-to-month,Bank transfer,Fiber optic,19.35,340.01,6,1,0.1,No,0,High Risk
CUST02073,Male,0,39,22,Month-to-month,Credit card,Fiber optic,24.24,520.25,4,4,5.7,Yes,1,High Risk
CUST02079,Female,0,27,21,Month-to-month,Credit card,No,65.96,1222.6,5,2,1.2,Yes,1,High Risk
CUST02082,Female,0,38,12,Month-to-month,Electronic check,No,96.43,1116.75,7,2,0.8,No,0,High Risk
CUST02083,Male,0,25,47,One year,Bank transfer,DSL,88.24,3582.95,2,3,4.7,No,0,High Risk
CUST02084,Male,0,64,18,Month-to-month,Mailed check,DSL,93.65,1628.29,1,1,2.9,No,0,High Risk
CUST02085,Female,0,59,21,Month-to-month,Mailed check,No,92.92,1715.22,5,0,1.3,No,0,High Risk
CUST02086,Male,0,61,13,Month-to-month,Electronic check,DSL,66.0,734.69,3,4,5.7,No,0,High Risk
CUST02087,Male,0,64,21,Month-to-month,Credit card,DSL,39.56,725.51,7,3,3.5,No,0,High Risk
CUST02092,Female,0,40,22,Month-to-month,Mailed check,DSL,24.09,528.81,4,0,0.4,Yes,1,High Risk
CUST02093,Male,0,69,22,Month-to-month,Electronic check,Fiber optic,119.27,2444.49,4,0,4.9,Yes,1,High Risk
CUST02094,Male,0,32,29,Month-to-month,Credit card,DSL,25.34,699.7,5,3,0.4,No,0,Critical Risk
CUST02097,Female,0,71,29,Month-to-month,Mailed check,No,116.87,3305.43,4,0,6.1,Yes,1,High Risk
CUST02102,Male,1,45,44,Month-to-month,Mailed check,DSL,109.57,4330.02,1,0,1.2,Yes,1,High Risk
CUST02103,Female,0,59,22,Month-to-month,Electronic check,DSL,70.98,1557.48,6,0,0.1,No,0,High Risk
CUST02105,Male,1,48,37,Month-to-month,Mailed check,DSL,105.79,3494.28,1,0,1.1,No,0,High Risk
CUST02107,Female,0,34,56,Month-to-month,Mailed check,Fiber optic,61.19,3597.25,4,1,0.1,No,0,High Risk
CUST02108,Male,0,65,3,One year,Mailed check,Fiber optic,35.59,103.17,6,1,0.1,No,0,High Risk
CUST02109,Female,0,69,63,Month-to-month,Mailed check,DSL,101.2,5650.1,4,4,0.6,No,0,Critical Risk
CUST02111,Male,1,56,23,Month-to-month,Electronic check,No,113.43,2539.91,3,1,2.8,No,0,High Risk
CUST02112,Female,0,73,29,Month-to-month,Bank transfer,Fiber optic,114.89,2923.74,2,1,0.7,Yes,1,High Risk
CUST02114,Female,0,68,39,One year,Bank transfer,DSL,115.57,4550.93,1,3,2.9,No,0,High Risk
CUST02116,Female,1,59,8,Month-to-month,Electronic check,Fiber optic,83.92,612.23,1,1,4.3,Yes,1,High Risk
CUST02119,Female,0,53,1,Month-to-month,Mailed check,Fiber optic,83.44,75.53,4,3,1.5,No,0,Critical Risk
CUST02120,Female,0,56,5,Month-to-month,Credit card,Fiber optic,83.64,388.74,7,0,0.3,No,0,Critical Risk
CUST02121,Male,0,67,3,Month-to-month,Mailed check,Fiber optic,110.02,298.64,5,1,2.4,Yes,1,High Risk
CUST02123,Female,0,50,4,One year,Mailed check,DSL,59.87,222.09,1,1,1.1,No,0,High Risk
CUST02126,Male,0,65,21,Month-to-month,Electronic check,DSL,114.8,2211.17,2,0,1.9,No,0,High Risk
CUST02127,Male,0,72,46,Month-to-month,Credit card,Fiber optic,113.89,4798.07,1,1,1.3,No,0,High Risk
CUST02128,Female,0,50,27,Month-to-month,Bank transfer,DSL,57.0,1455.98,2,0,1.1,No,0,High Risk
CUST02131,Male,0,34,13,Two year,Bank transfer,No,85.39,1122.54,1,4,2.3,No,0,High Risk
CUST02132,Male,0,51,9,Month-to-month,Mailed check,Fiber optic,55.18,433.55,2,4,4.1,Yes,1,High Risk
CUST02133,Male,0,46,36,Two year,Electronic check,Fiber optic,98.18,3636.91,7,5,6.0,No,0,High Risk
CUST02134,Female,0,20,58,One year,Mailed check,DSL,30.4,1564.07,7,3,1.2,No,0,High Risk
CUST02142,Male,0,68,70,Month-to-month,Bank transfer,No,97.77,6498.57,4,0,4.3,No,0,High Risk
CUST02144,Female,0,70,58,Month-to-month,Bank transfer,Fiber optic,34.53,1954.96,4,1,0.6,No,0,High Risk
CUST02145,Female,1,68,4,Month-to-month,Electronic check,Fiber optic,93.43,320.93,7,2,7.0,No,0,High Risk
CUST02146,Male,0,28,4,Month-to-month,Electronic check,Fiber optic,62.22,213.29,4,3,0.1,Yes,1,Critical Risk
